READING DATE,00:00,00:30,01:00,01:30,02:00,02:30,03:00,03:30,04:00,04:30,05:00,05:30,06:00,06:30,07:00,07:30,08:00,08:30,09:00,09:30,10:00,10:30,11:00,11:30,12:00,12:30,13:00,13:30,14:00,14:30,15:00,15:30,16:00,16:30,17:00,17:30,18:00,18:30,19:00,19:30,20:00,20:30,21:00,21:30,22:00,22:30,23:00,23:30
11/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00800,0.12700,0.49900,1.08500,2.08000,2.75600,3.37000,2.66100,2.10800,1.45100,1.45800,1.14900,0.96400,0.77600,0.52100,0.20600,0.01800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
10/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.05499,0.27100,0.61400,1.13799,1.18300,1.45600,1.72699,1.33599,1.73699,1.44299,1.17399,0.99600,0.73999,0.40899,0.08299,0.00900,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
09/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00400,0.12200,0.51299,1.24500,2.15299,2.48700,2.74099,2.65499,2.91999,2.69900,2.97400,2.29799,1.75800,1.22599,0.56399,0.16100,0.01099,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
08/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00500,0.11200,0.40499,1.25000,1.47999,1.17399,1.91499,4.30100,3.27099,6.16999,4.52900,4.56399,3.62799,1.20399,0.47699,0.12200,0.00800,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
07/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02099,0.27600,0.79999,1.37500,1.74599,3.31000,7.16899,5.24700,3.70199,3.74900,3.42399,3.35499,3.54200,2.09900,1.03599,0.26499,0.01499,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
06/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.02199,0.25299,0.81200,1.28599,1.61200,2.19400,3.73999,4.61900,4.66899,6.64200,5.85599,3.09500,2.38799,1.36800,0.65200,0.30499,0.03600,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
05/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.16599,0.59100,1.03599,1.41700,1.40200,1.96399,2.06400,2.72399,5.04400,4.31799,2.53699,1.68899,1.68600,0.82499,0.21800,0.02199,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
04/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00799,0.18300,0.51300,1.38700,1.97999,2.03800,4.29899,6.99300,6.50299,4.71600,5.37399,5.04799,3.21300,3.54700,1.74799,0.62300,0.02400,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
03/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00699,0.06899,0.43300,0.58000,1.19700,1.93499,2.54300,3.72099,5.02200,4.06599,4.25900,2.13899,3.27100,2.27099,0.73300,0.11000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
02/01/2024,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00800,0.15100,0.36999,1.66000,1.52799,1.94999,2.95200,0.97500,2.49799,1.90300,1.92599,1.72100,1.36299,1.02900,0.44899,0.05100,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
01/01/2024,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
31/12/2023,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406,0.55406
